Feature,importance
cp_type,0.0
cp_time,0.532396737486124
cp_dose,0.0721922991797328
pca_umap_all_1,8570.874572963685
pca_umap_all_2,11.057421524543315
pca_umap_all_3,16716.596310333625
pca_umap_all_4,170.35902078199433
pca_umap_all_5,3.5917551843449473
pca_umap_all_6,21.227710008621216
pca_umap_all_7,506.3188560050912
pca_umap_all_8,16.14937503542751
pca_umap_all_9,11.638765199691989
pca_umap_all_10,70.14970750547945
pca_umap_g_d_g_1,105.03095239440654
pca_umap_g_d_g_2,9.322282216744497
pca_umap_g_d_g_3,4329.152411389281
pca_umap_g_d_g_4,43.03928816233383
pca_umap_g_d_g_5,46.08390754726133
pca_umap_g_d_g_6,0.7410130413481966
pca_umap_g_d_g_7,9.610319633451581
pca_umap_g_d_g_8,3976.3137636878528
pca_umap_g_d_g_9,307.9178085301537
pca_umap_g_d_g_10,104.18943066558859
pca_umap_c_d_c_1,2.7852102895922144
pca_umap_c_d_c_2,73.01131562425871
pca_umap_g_1,1321.2068884661421
pca_umap_g_2,2385.935256070923
pca_umap_g_3,41.619930448941886
pca_umap_g_4,0.04493848024867475
pca_umap_g_5,352.06817772881186
pca_umap_g_6,9.754480456613237
pca_umap_g_7,328.51915098931835
pca_umap_g_8,7.700127186253667
pca_umap_g_9,20.520659663598053
pca_umap_g_10,1022.6508140441729
pca_umap_c_1,3.6021318174898624
pca_umap_c_2,16.507646040961845
pca_umap_d_g_1,231.76862760668155
pca_umap_d_g_2,113.76197051967029
pca_umap_d_g_3,472.13015874525445
pca_umap_d_g_4,172.9178735311143
pca_umap_d_g_5,0.5430616121739149
pca_umap_d_g_6,44.1958213399339
pca_umap_d_g_7,90.75434294540901
pca_umap_d_g_8,1081.2057260081638
pca_umap_d_g_9,0.5652239918708801
pca_umap_d_g_10,35.877245269482955
pca_umap_d_c_1,22.348473792015284
pca_umap_d_c_2,7.507851326206037
pca_all_1,2.9649143069109414
pca_all_2,1.0430699745193124
pca_all_3,0.8278165995143354
pca_g_d_g_1,19.31096074177185
pca_g_d_g_2,8.893425390124321
pca_g_d_g_3,0.8805240169167519
pca_c_d_c_1,0.06534765940159559
pca_c_d_c_2,9.198893086278986
pca_c_d_c_3,9.253408075484913
pca_g_1,1.0959451923845336
pca_g_2,759.674843412824
pca_g_3,1.837984547484666
pca_c_1,0.11639019148424268
pca_c_2,7.265342872648034
pca_c_3,79.87524391943589
pca_d_g_1,0.4651783383451402
pca_d_g_2,6.170796978287399
pca_d_g_3,162.79693975206465
pca_d_c_1,3.5752720637246966
pca_d_c_2,157.0027192822838
pca_d_c_3,1.9800058992841514
c-98,101.7592597809853
g-763,43.46162630784147
g-231,400.15441149193794
g-178,1.6579556724464055
g-91,27.11844278499484
g-635,133.3725593565032
d_g-87,1170.8780724663447
g-254,42.34014753808336
d_g-202,121.73739227870828
g-207,319.36360534929986
g-431,791.3015171452425
c-78,28.653642992605455
d_g-628,20.815905483672395
c-83,0.9207809865474701
g-297,87.51486067796941
g-443,115.9763263873756
d_g-639,3.042046479182318
g-29,798.6144133649068
d_g-178,9.70606349488844
g-90,95.35460470110411
g-34,24.56708976533264
d_g-18,216.0747034738306
g-20,7.319107388146222
g-357,41.26161633594893
c-17,23.311807127669454
g-640,90.5228838754565
g-117,261.98586745560897
g-414,492.75344794835837
d_g-213,661.8625159378944
d_g-363,185.6563117582118
d_g-443,75.55617871508002
d_g-238,0.154749316861853
g-387,517.9114176320727
c-50,85.169105659239
d_g-426,629.7008758904412
d_g-596,420.98540385211527
d_g-300,640.4778121278114
c-31,112.82854141028338
c-19,10.65544119477272
g-558,268.15164454173646
g-50,22.27720995619893
g-476,23.9803010962205
d_g-5,47.74384585226653
d_g-370,1581.2893312287279
d_g-104,269.3002956141936
g-122,13.85003370186314
c-30,1698.016437938728
g-441,4.280689827166498
d_g-642,8.801331248134375
d_g-509,956.9053242839436
g-47,1599.187178731394
g-260,4.003968432874899
c-18,140.36622213386
d_g-707,7561.379082168336
c-0,2.732978923804467
d_g-185,32.86097225773847
g-533,0.8210681285709143
g-351,224.48160089284647
g-699,1.9259127225086559
g-25,1125.6481633139483
g-162,48.657270327210426
d_g-627,5.662865661433898
g-512,101.85832430818118
d_g-428,56.289127890835516
g-291,403.9584724579472
d_c-0,33.150109520414844
g-478,9.539804625796023
d_g-34,5.407210243865848
c-25,959.102475953754
d_g-122,24.058354909531772
g-280,5.828820988128427
d_g-272,4.191903924394865
g-146,1565.2803884034704
d_g-307,3991.8123922652285
d_g-441,188.00852860044688
d_g-91,6.900367263238877
d_g-210,121.95592328294515
c-32,1.2190301799637382
g-385,4.44938624164206
g-500,1638.2808129791447
d_g-85,5.4990177063737065
d_g-351,153.72159035259392
g-156,41.59111035015667
d_g-146,3.8326740457268897
g-678,696.7102298382015
d_g-271,74.06142817588989
d_g-286,61.91137820549193
g-253,55.26825661791372
g-218,51.6892918869853
g-296,46.71461189497495
d_g-39,8.396885342663154
g-569,69.71130952239037
g-65,59.216669436660595
d_g-743,91.78082130139228
d_g-580,159.82658560492564
g-105,1.516853439155966
d_g-157,235.5741017679684
g-201,23.184954021126032
d_g-435,904.4759063783567
c-67,361.6072657917193
cp_type,0.0
cp_time,210.23097743368544
cp_dose,8.123677615076303
pca_umap_all_1,17288.886868333764
pca_umap_all_2,98.18966051610187
pca_umap_all_3,7068.2199050788695
pca_umap_all_4,168.16197255689985
